type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1504,68,61:63,C#4,Db4,0.4082,d5,117,4/4,C Major
note,1549,76,67:60,G4,G4,0.3572,m3,117,4/4,C Major
note,1554,73,70:59,A#4,Bb4,0.3062,m3,117,4/4,C Major
note,1586,51,85:88,C#6,Db6,0.2552,m3,117,4/4,C Major
note,1588,52,88:82,E6,E6,0.2041,M6,117,4/4,C Major
note,1591,21,79:58,G5,G5,0.1531,m3,117,4/4,C Major
note,1592,21,76:98,E5,E5,0.1021,d5,117,4/4,C Major
note,1614,29,94:99,A#6,Bb6,0.051,M2,117,4/4,C Major
note,2382,67,56:71,G#3,Ab3,0.4593,d5,117,4/4,C Major
note,2419,82,62:68,D4,D4,0.4082,m3,117,4/4,C Major
note,2429,72,65:62,F4,F4,0.3572,m3,117,4/4,C Major
note,2453,51,80:80,G#5,Ab5,0.3062,d5,117,4/4,C Major
note,2454,17,74:68,D5,D5,0.2552,m3,117,4/4,C Major
note,2466,31,71:103,B4,B4,0.2041,P1,117,4/4,C Major
note,2466,51,83:79,B5,B5,0.2041,d5,117,4/4,C Major
note,2486,26,89:101,F6,F6,0.1021,P5,117,4/4,C Major
note,2490,31,82:24,A#5,Bb5,0.051,P5,117,4/4,C Major
note,3161,60,51:71,D#3,Eb3,0.4593,d5,117,4/4,C Major
note,3192,85,57:62,A3,A3,0.4082,m3,117,4/4,C Major
note,3193,75,60:62,C4,C4,0.3572,M6,117,4/4,C Major
note,3221,21,69:77,A4,A4,0.3572,d5,117,4/4,C Major
note,3224,58,75:81,D#5,Eb5,0.3062,m3,117,4/4,C Major
note,3233,63,78:86,F#5,Gb5,0.2552,P1,117,4/4,C Major
note,3237,21,66:99,F#4,Gb4,0.4082,d5,117,4/4,C Major
note,3262,27,84:97,C6,C6,0.5103,M3,117,4/4,C Major
note,3440,58,44:57,G#2,Ab2,0.5613,M2,117,4/4,C Major
note,3595,29,46:73,A#2,Bb2,0.9186,d5,117,4/4,C Major
note,3618,28,64:52,E4,E4,0.8675,M6,117,4/4,C Major
note,3618,58,73:83,C#5,Db5,0.8675,M6,117,4/4,C Major
note,3619,51,52:62,E3,E3,0.7655,d5,117,4/4,C Major
note,3621,46,70:74,A#4,Bb4,0.7144,P4,117,4/4,C Major
note,3627,33,65:52,F4,F4,0.6634,m7,117,4/4,C Major
note,3634,34,55:65,G3,G3,0.6124,d5,117,4/4,C Major
note,3634,26,61:89,C#4,Db4,0.6124,d5,117,4/4,C Major
note,3647,17,79:88,G5,G5,0.5103,d5,117,4/4,C Major
note,3669,38,49:25,C#3,Db3,0.4593,m6,117,4/4,C Major
note,3833,48,41:69,F2,F2,0.8165,d5,117,4/4,C Major
note,3860,96,47:64,B2,B2,0.8165,m3,117,4/4,C Major
note,3873,77,50:65,D3,D3,0.7655,M6,117,4/4,C Major
note,3901,24,59:68,B3,B3,0.7144,d5,117,4/4,C Major
note,3904,57,65:75,F4,F4,0.6634,M6,117,4/4,C Major
note,3916,25,56:98,G#3,Ab3,0.6124,P1,117,4/4,C Major
note,3916,57,68:80,G#4,Ab4,0.6124,d5,117,4/4,C Major
note,3936,33,74:93,D5,D5,0.5103,M2,117,4/4,C Major
note,4103,58,36:73,C2,C2,0.8675,m3,117,4/4,C Major
note,4117,33,63:38,D#4,Eb4,0.8675,M6,117,4/4,C Major
note,4140,73,42:76,F#2,Gb2,0.8675,m3,117,4/4,C Major
note,4143,82,45:69,A2,A2,0.8165,M6,117,4/4,C Major
note,4159,27,54:70,F#3,Gb3,0.7655,d5,117,4/4,C Major
note,4171,67,60:58,C4,C4,0.7144,M6,117,4/4,C Major
note,4197,43,51:94,D#3,Eb3,0.6634,P1,117,4/4,C Major
note,4208,54,63:95,D#4,Eb4,0.6124,d5,117,4/4,C Major
note,4222,39,69:90,A4,A4,0.5613,m6,117,4/4,C Major
note,4337,90,37:84,C#2,Db2,0.6634,m3,117,4/4,C Major
note,4356,123,64:32,E4,E4,0.6124,M6,117,4/4,C Major
note,4365,147,43:67,G2,G2,0.5613,m3,117,4/4,C Major
note,4396,90,46:77,A#2,Bb2,0.5613,d5,117,4/4,C Major
