type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,943,36,72:75,C5,C5,0.0456
noteOn,1483,37,67:62,G4,G4,0.0456
noteOn,2012,38,64:54,E4,E4,0.0913
noteOn,2252,38,48:51,C3,C3,0.0913
noteOn,2520,38,36:56,C2,C2,0.0913
noteOn,2758,48,69:74,A4,A4,0.0913
noteOn,3048,34,62:71,D4,D4,0.0913
noteOn,3279,42,48:52,C3,C3,0.0913
noteOn,3547,39,36:50,C2,C2,0.0913
noteOn,3787,46,67:54,G4,G4,0.0913
noteOn,4068,42,60:50,C4,C4,0.0913
noteOn,4310,39,48:42,C3,C3,0.0913
noteOn,4594,39,36:44,C2,C2,0.0913
noteOn,4839,259,76:73,E5,E5,0.0913
noteOn,5104,43,65:50,F4,F4,0.0913
noteOn,5339,252,48:39,C3,C3,0.0913
noteOn,5587,41,36:41,C2,C2,0.0913
noteOn,5826,254,74:54,D5,D5,0.0913
noteOn,6085,48,64:43,E4,E4,0.0913
noteOn,6333,265,48:36,C3,C3,0.0913
noteOn,6594,38,36:45,C2,C2,0.0913
noteOn,6827,42,72:68,C5,C5,0.0913
noteOn,7088,236,62:66,D4,D4,0.1369
noteOn,7313,56,69:71,A4,A4,0.1826
noteOn,7340,264,48:45,C3,C3,0.1826
noteOn,7576,231,57:72,A3,A3,0.1369
noteOn,7580,140,36:44,C2,C2,0.0913
noteOn,7816,57,59:67,B3,B3,0.0913
noteOn,8077,253,62:50,D4,D4,0.1369
noteOn,8330,60,60:49,C4,C4,0.1369
noteOn,8333,262,48:28,C3,C3,0.0913
noteOn,8590,39,36:44,C2,C2,0.1369
noteOn,8824,41,62:63,D4,D4,0.1826
noteOn,8836,42,59:41,B3,B3,0.1369
noteOn,9093,235,65:56,F4,F4,0.2282
noteOn,9109,231,62:57,D4,D4,0.1826
noteOn,9345,37,64:63,E4,E4,0.1826
noteOn,9349,252,48:50,C3,C3,0.1369
noteOn,9358,31,60:52,C4,C4,0.1826
noteOn,9598,40,36:62,C2,C2,0.1369
noteOn,9834,34,62:76,D4,D4,0.1826
noteOn,9834,34,65:79,F4,F4,0.1826
noteOn,10108,302,69:79,A4,A4,0.2282
noteOn,10117,193,65:71,F4,F4,0.1826
noteOn,10349,283,48:74,C3,C3,0.1826
noteOn,10349,82,67:68,G4,G4,0.1826
noteOn,10365,45,64:70,E4,E4,0.0913
noteOn,10617,42,36:77,C2,C2,0.1369
noteOn,10856,61,71:94,B4,B4,0.1826
noteOn,10861,32,62:90,D4,D4,0.1369
noteOn,11123,297,74:95,D5,D5,0.2282
noteOn,11130,214,65:84,F4,F4,0.1826
noteOn,11367,42,64:82,E4,E4,0.1826
noteOn,11375,277,48:82,C3,C3,0.1369
noteOn,11376,75,72:85,C5,C5,0.0913
noteOn,11630,65,36:83,C2,C2,0.1369
noteOn,11894,90,74:91,D5,D5,0.1826
noteOn,11898,61,71:86,B4,B4,0.1369
