type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,384,381,72:92,C5,C5,0.2041
noteOn,393,430,66:89,F#4,Gb4,0.1531
noteOn,396,409,54:80,F#3,Gb3,0.1021
noteOn,409,365,50:71,D3,D3,0.1021
noteOn,793,61,73:90,C#5,Db5,0.4082
noteOn,799,25,65:81,F4,F4,0.3572
noteOn,801,39,49:67,C#3,Db3,0.3062
noteOn,817,25,56:70,G#3,Ab3,0.2552
noteOn,983,45,68:91,G#4,Ab4,0.2041
noteOn,986,24,65:78,F4,F4,0.1531
noteOn,991,47,49:55,C#3,Db3,0.1021
noteOn,995,39,47:69,B2,B2,0.051
noteOn,1554,46,70:56,A#4,Bb4,0.3062
noteOn,1563,34,66:56,F#4,Gb4,0.2552
noteOn,1583,33,46:29,A#2,Bb2,0.2041
noteOn,1746,277,71:51,B4,B4,0.4082
noteOn,1750,63,63:42,D#4,Eb4,0.3572
noteOn,1753,266,44:39,G#2,Ab2,0.3062
noteOn,2026,26,70:52,A#4,Bb4,0.4082
noteOn,2027,31,46:44,A#2,Bb2,0.3572
noteOn,2043,47,68:66,G#4,Ab4,0.3062
noteOn,2070,31,47:56,B2,B2,0.2552
noteOn,2087,36,59:34,B3,B3,0.2041
noteOn,2245,40,48:55,C3,C3,0.3062
noteOn,2258,42,66:36,F#4,Gb4,0.2552
noteOn,2265,29,58:47,A#3,Bb3,0.2041
noteOn,2478,444,65:38,F4,F4,0.1531
noteOn,2488,405,56:39,G#3,Ab3,0.1021
noteOn,2511,404,49:29,C#3,Db3,0.051
noteOn,3321,481,73:93,C#5,Db5,0.2041
noteOn,3331,428,70:81,A#4,Bb4,0.1531
noteOn,3333,473,67:80,G4,G4,0.1021
noteOn,3336,473,64:78,E4,E4,0.051
noteOn,3789,46,71:82,B4,B4,0.4082
noteOn,3791,53,75:82,D#5,Eb5,0.3572
noteOn,3801,38,63:68,D#4,Eb4,0.3062
noteOn,3801,32,66:67,F#4,Gb4,0.3062
noteOn,4001,293,76:88,E5,E5,0.2041
noteOn,4009,310,73:79,C#5,Db5,0.1531
noteOn,4010,271,61:65,C#4,Db4,0.1021
noteOn,4015,294,64:68,E4,E4,0.051
noteOn,4554,48,78:61,F#5,Gb5,0.4082
noteOn,4563,27,63:45,D#4,Eb4,0.3572
noteOn,4572,25,75:38,D#5,Eb5,0.3062
noteOn,4584,44,59:13,B3,B3,0.2552
noteOn,4779,305,80:56,G#5,Ab5,0.5613
noteOn,4792,202,56:38,G#3,Ab3,0.5103
noteOn,4795,55,76:45,E5,E5,0.4593
noteOn,4797,189,52:26,E3,E3,0.4082
noteOn,5035,61,76:60,E5,E5,0.5103
noteOn,5046,42,61:40,C#4,Db4,0.4593
noteOn,5105,42,75:63,D#5,Eb5,0.4082
noteOn,5113,24,73:44,C#5,Db5,0.3572
noteOn,5115,36,54:40,F#3,Gb3,0.3062
noteOn,5125,34,71:20,B4,B4,0.2552
noteOn,5133,29,63:29,D#4,Eb4,0.2041
noteOn,5293,68,73:46,C#5,Db5,0.3572
noteOn,5306,25,70:44,A#4,Bb4,0.3062
noteOn,5318,44,64:43,E4,E4,0.2552
noteOn,5541,402,71:37,B4,B4,0.2041
noteOn,5557,396,75:41,D#5,Eb5,0.1531
noteOn,5560,403,63:31,D#4,Eb4,0.1021
noteOn,5562,384,59:27,B3,B3,0.051
noteOn,6561,531,71:37,B4,B4,0.1531
noteOn,6562,548,63:18,D#4,Eb4,0.1021
noteOn,6562,292,66:28,F#4,Gb4,0.1021
noteOn,7083,48,70:51,A#4,Bb4,0.3062
noteOn,7088,31,61:42,C#4,Db4,0.2552
noteOn,7101,31,66:41,F#4,Gb4,0.2041
noteOn,7333,334,66:28,F#4,Gb4,0.1531
noteOn,7333,342,75:50,D#5,Eb5,0.1531
noteOn,7353,279,59:36,B3,B3,0.051
noteOn,7914,53,73:48,C#5,Db5,0.3062
noteOn,7920,38,66:46,F#4,Gb4,0.2552
noteOn,7927,31,58:38,A#3,Bb3,0.2041
noteOn,8117,258,71:51,B4,B4,0.4082
noteOn,8133,254,56:33,G#3,Ab3,0.3572
noteOn,8139,197,66:33,F#4,Gb4,0.3062
noteOn,8336,63,70:55,A#4,Bb4,0.3572
