type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512821,116.99988885010559,,
noteOn,1151,423,72:41,C5,C5,0.2739
noteOn,1192,87,41:26,F2,F2,0.4108
noteOn,1192,278,68:31,G#4,Ab4,0.4108
noteOn,1419,266,70:59,A#4,Bb4,0.4564
noteOn,1436,120,64:48,E4,E4,0.5021
noteOn,1463,156,43:32,G2,G2,0.4564
noteOn,1636,84,68:61,G#4,Ab4,0.639
noteOn,1649,51,44:46,G#2,Ab2,0.5934
noteOn,1659,67,65:50,F4,F4,0.5477
noteOn,1661,46,56:43,G#3,Ab3,0.5021
noteOn,1857,135,46:58,A#2,Bb2,0.6847
noteOn,1860,165,67:66,G4,G4,0.639
noteOn,1869,69,58:46,A#3,Bb3,0.5934
noteOn,1907,66,61:18,C#4,Db4,0.5477
noteOn,1915,62,64:29,E4,E4,0.5021
noteOn,2080,41,47:49,B2,B2,0.639
noteOn,2080,27,59:50,B3,B3,0.639
noteOn,2080,46,65:55,F4,F4,0.639
noteOn,2083,33,56:50,G#3,Ab3,0.5021
noteOn,2094,36,62:43,D4,D4,0.4564
noteOn,2291,57,59:44,B3,B3,0.4108
noteOn,2292,61,47:52,B2,B2,0.3651
noteOn,2292,64,62:53,D4,D4,0.3651
noteOn,2292,84,65:58,F4,F4,0.3651
noteOn,2308,51,56:38,G#3,Ab3,0.2282
noteOn,2530,76,64:65,E4,E4,0.4108
noteOn,2535,45,48:58,C3,C3,0.3651
noteOn,2544,33,60:51,C4,C4,0.3195
noteOn,2546,31,55:49,G3,G3,0.2739
noteOn,2940,158,72:95,C5,C5,0.6847
noteOn,2940,164,79:94,G5,G5,0.6847
noteOn,2945,95,36:89,C2,C2,0.5934
noteOn,2947,121,48:89,C3,C3,0.5477
noteOn,2948,201,76:88,E5,E5,0.5021
noteOn,3149,76,76:53,E5,E5,0.6847
noteOn,3157,75,72:72,C5,C5,0.639
noteOn,3160,75,67:86,G4,G4,0.5934
noteOn,3164,61,52:85,E3,E3,0.5477
noteOn,3166,54,40:87,E2,E2,0.5021
noteOn,3366,68,72:92,C5,C5,0.6847
noteOn,3367,54,64:86,E4,E4,0.639
noteOn,3367,60,67:85,G4,G4,0.639
noteOn,3372,42,43:88,G2,G2,0.5477
noteOn,3374,40,55:84,G3,G3,0.5021
noteOn,3571,72,72:95,C5,C5,0.6847
noteOn,3572,56,48:90,C3,C3,0.639
noteOn,3572,39,60:88,C4,C4,0.639
noteOn,3572,57,64:88,E4,E4,0.639
noteOn,3574,68,67:87,G4,G4,0.5021
noteOn,3773,50,43:94,G2,G2,0.6847
noteOn,3774,34,64:89,E4,E4,0.639
noteOn,3774,66,72:96,C5,C5,0.639
noteOn,3776,54,67:91,G4,G4,0.5477
noteOn,3777,28,55:85,G3,G3,0.5021
noteOn,3974,77,74:101,D5,D5,0.4564
noteOn,3980,53,71:92,B4,B4,0.4108
noteOn,3981,37,31:93,G1,G1,0.3651
