type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,833,205,48:96,C3,C3,0.1826
noteOn,833,231,60:91,C4,C4,0.1826
noteOn,943,108,36:99,C2,C2,0.0913
noteOn,954,67,24:93,C1,C1,0.0456
noteOn,1497,121,60:77,C4,C4,0.2282
noteOn,1583,847,67:76,G4,G4,0.2739
noteOn,1647,779,70:79,A#4,Bb4,0.2282
noteOn,1797,608,76:101,E5,E5,0.2739
noteOn,1801,116,84:98,C6,C6,0.2282
noteOn,2011,70,88:89,E6,E6,0.4108
noteOn,2011,171,96:93,C7,C7,0.4108
noteOn,2155,118,94:87,A#6,Bb6,0.4564
noteOn,2216,115,90:80,F#6,Gb6,0.4564
noteOn,2318,38,91:34,G6,G6,0.5021
noteOn,2324,57,88:78,E6,E6,0.4564
noteOn,2342,27,89:59,F6,F6,0.4108
noteOn,2385,58,84:79,C6,C6,0.4108
noteOn,2472,112,82:85,A#5,Bb5,0.4108
noteOn,2534,54,80:81,G#5,Ab5,0.4108
noteOn,2584,42,79:89,G5,G5,0.4108
noteOn,2610,78,75:91,D#5,Eb5,0.3651
noteOn,2696,32,72:91,C5,C5,0.3651
noteOn,2776,27,71:57,B4,B4,0.3651
noteOn,2780,98,69:86,A4,A4,0.3195
noteOn,2840,93,67:72,G4,G4,0.3195
noteOn,2910,59,64:92,E4,E4,0.3195
noteOn,2978,57,60:84,C4,C4,0.3195
noteOn,3063,111,58:89,A#3,Bb3,0.3195
noteOn,3135,88,55:75,G3,G3,0.4108
noteOn,3194,60,52:88,E3,E3,0.4108
noteOn,3267,44,48:77,C3,C3,0.4564
noteOn,3358,75,46:78,A#2,Bb2,0.4564
noteOn,3445,78,43:70,G2,G2,0.5934
noteOn,3523,54,50:63,D3,D3,0.5477
noteOn,3564,85,48:61,C3,C3,0.5934
noteOn,3569,44,40:52,E2,E2,0.5477
noteOn,3579,88,44:63,G#2,Ab2,0.5021
noteOn,3627,72,46:56,A#2,Bb2,0.5021
noteOn,3718,72,45:63,A2,A2,0.5477
noteOn,3731,40,41:58,F2,F2,0.5477
noteOn,3799,73,52:54,E3,E3,0.5021
noteOn,3848,101,46:51,A#2,Bb2,0.4564
noteOn,3859,69,50:55,D3,D3,0.5021
noteOn,3878,50,42:69,F#2,Gb2,0.4564
noteOn,3912,75,48:60,C3,C3,0.4108
noteOn,4017,52,47:66,B2,B2,0.5021
noteOn,4030,48,43:72,G2,G2,0.4564
noteOn,4080,99,53:63,F3,F3,0.4564
noteOn,4150,95,52:65,E3,E3,0.5021
noteOn,4168,51,44:73,G#2,Ab2,0.4564
noteOn,4210,100,50:61,D3,D3,0.4564
noteOn,4330,177,45:78,A2,A2,0.5477
noteOn,4334,68,48:70,C3,C3,0.5021
noteOn,4393,90,55:63,G3,G3,0.5021
noteOn,4466,94,49:66,C#3,Db3,0.5477
noteOn,4466,90,53:68,F3,F3,0.5477
noteOn,4528,105,52:65,E3,E3,0.4564
