type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,480,125,57:67,A3,A3,0.1826,M2,120,4/4,C Major
note,601,131,59:70,B3,B3,0.1826,M2,120,4/4,C Major
note,741,88,61:69,C#4,Db4,0.1826,M2,120,4/4,C Major
note,879,89,59:73,B3,B3,0.1826,M2,120,4/4,C Major
note,995,99,57:67,A3,A3,0.1826,M3,120,4/4,C Major
note,1122,112,61:70,C#4,Db4,0.1826,M2,120,4/4,C Major
note,1249,124,59:73,B3,B3,0.1369,m3,120,4/4,C Major
note,1390,128,62:72,D4,D4,0.0913,m2,120,4/4,C Major
note,1530,430,61:63,C#4,Db4,0.0913,m3,120,4/4,C Major
note,1929,160,64:83,E4,E4,0.0913,M2,120,4/4,C Major
note,2076,403,62:85,D4,D4,0.0913,M3,120,4/4,C Major
note,2488,134,66:80,F#4,Gb4,0.1826,M2,120,4/4,C Major
note,2618,119,64:79,E4,E4,0.1826,M2,120,4/4,C Major
note,2743,107,62:73,D4,D4,0.1826,M2,120,4/4,C Major
note,2881,108,64:77,E4,E4,0.1826,P4,120,4/4,C Major
note,3006,127,59:70,B3,B3,0.1826,M2,120,4/4,C Major
note,3146,98,61:62,C#4,Db4,0.1369,m2,120,4/4,C Major
note,3273,93,62:63,D4,D4,0.1826,m2,120,4/4,C Major
note,3409,244,61:53,C#4,Db4,0.1826,m3,120,4/4,C Major
note,3675,71,64:76,E4,E4,0.2739,P5,120,4/4,C Major
note,3680,55,57:61,A3,A3,0.2282,M6,120,4/4,C Major
note,3799,85,66:81,F#4,Gb4,0.2739,M2,120,4/4,C Major
note,3933,110,68:83,G#4,Ab4,0.2739,M6,120,4/4,C Major
note,3953,36,59:59,B3,B3,0.2739,P5,120,4/4,C Major
note,4054,102,66:83,F#4,Gb4,0.2739,M2,120,4/4,C Major
note,4180,98,64:82,E4,E4,0.2739,m3,120,4/4,C Major
note,4199,50,61:66,C#4,Db4,0.2282,P5,120,4/4,C Major
note,4307,98,68:86,G#4,Ab4,0.2739,M2,120,4/4,C Major
note,4431,94,66:90,F#4,Gb4,0.2739,M3,120,4/4,C Major
note,4442,46,62:70,D4,D4,0.2282,P5,120,4/4,C Major
note,4561,134,69:80,A4,A4,0.2282,m2,120,4/4,C Major
note,4698,326,68:87,G#4,Ab4,0.2282,M6,120,4/4,C Major
note,4709,127,59:65,B3,B3,0.1826,P4,120,4/4,C Major
note,4835,102,64:73,E4,E4,0.2282,m3,120,4/4,C Major
note,4950,44,61:80,C#4,Db4,0.2282,m7,120,4/4,C Major
note,5078,192,71:94,B4,B4,0.2282,M2,120,4/4,C Major
note,5222,414,69:85,A4,A4,0.2282,m3,120,4/4,C Major
note,5227,99,66:72,F#4,Gb4,0.1826,P4,120,4/4,C Major
note,5357,129,61:69,C#4,Db4,0.2282,M2,120,4/4,C Major
note,5482,33,63:71,D#4,Eb4,0.2282,m7,120,4/4,C Major
