type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,2625,49,55:97,G3,G3,0.4108,P1,117,4/4,C Major
note,2627,44,43:100,G2,G2,0.3651,P1,117,4/4,C Major
note,2629,41,31:90,G1,G1,0.3195,P5,117,4/4,C Major
note,2959,113,62:93,D4,D4,0.2739,P1,117,4/4,C Major
note,2964,103,50:89,D3,D3,0.2282,P4,117,4/4,C Major
note,2964,405,55:85,G3,G3,0.2282,m7,117,4/4,C Major
note,2967,454,77:90,F5,F5,0.1826,d5,117,4/4,C Major
note,2968,97,71:96,B4,B4,0.1826,P1,117,4/4,C Major
note,2970,109,83:92,B5,B5,0.1826,m2,117,4/4,C Major
note,3445,44,84:89,C6,C6,0.5021,P1,117,4/4,C Major
note,3448,23,60:91,C4,C4,0.4564,P1,117,4/4,C Major
note,3450,45,72:88,C5,C5,0.4108,M3,117,4/4,C Major
note,3452,26,76:81,E5,E5,0.3651,M3,117,4/4,C Major
note,3453,27,48:88,C3,C3,0.3195,M6,117,4/4,C Major
note,3690,22,57:90,A3,A3,0.5477,m3,117,4/4,C Major
note,3695,43,72:77,C5,C5,0.5021,m3,117,4/4,C Major
note,3697,24,45:81,A2,A2,0.4564,P4,117,4/4,C Major
note,3697,33,50:78,D3,D3,0.4564,M3,117,4/4,C Major
note,3697,34,66:90,F#4,Gb4,0.4564,P1,117,4/4,C Major
note,3697,51,78:90,F#5,Gb5,0.4564,d5,117,4/4,C Major
note,3963,184,72:89,C5,C5,0.2739,d5,117,4/4,C Major
note,3964,203,54:90,F#3,Gb3,0.2282,m3,117,4/4,C Major
note,3964,141,69:91,A4,A4,0.2282,P1,117,4/4,C Major
note,3965,128,81:94,A5,A5,0.1369,P5,117,4/4,C Major
note,3967,574,50:70,D3,D3,0.0913,m6,117,4/4,C Major
note,3969,141,42:89,F#2,Gb2,0.0456,m2,117,4/4,C Major
note,4500,40,43:75,G2,G2,0.5021,P1,117,4/4,C Major
note,4501,30,55:77,G3,G3,0.4564,P1,117,4/4,C Major
note,4501,45,79:80,G5,G5,0.4564,P1,117,4/4,C Major
note,4507,34,67:81,G4,G4,0.4108,M3,117,4/4,C Major
note,4509,33,71:78,B4,B4,0.3651,P5,117,4/4,C Major
note,4863,50,64:62,E4,E4,0.7759,m6,117,4/4,C Major
note,4864,67,72:64,C5,C5,0.7303,P1,117,4/4,C Major
note,4865,63,60:63,C4,C4,0.6847,P1,117,4/4,C Major
note,4868,52,48:61,C3,C3,0.639,M7,117,4/4,C Major
note,4976,132,71:65,B4,B4,0.7303,M3,117,4/4,C Major
note,4977,92,55:60,G3,G3,0.6847,m7,117,4/4,C Major
note,4983,84,65:54,F4,F4,0.639,P5,117,4/4,C Major
note,5103,75,72:70,C5,C5,0.7759,P1,117,4/4,C Major
note,5109,81,60:62,C4,C4,0.7303,P1,117,4/4,C Major
