type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,387,483,69:39,A4,A4,0.2041,m3,117,4/4,C Major
note,662,474,66:34,F#4,Gb4,0.2041,M3,117,4/4,C Major
note,674,706,50:23,D3,D3,0.1531,P5,117,4/4,C Major
note,674,258,57:23,A3,A3,0.1531,M6,117,4/4,C Major
note,886,226,78:53,F#5,Gb5,0.1021,M2,117,4/4,C Major
note,1080,241,76:58,E5,E5,0.2552,M6,117,4/4,C Major
note,1282,712,67:43,G4,G4,0.3062,P5,117,4/4,C Major
note,1286,213,74:54,D5,D5,0.2552,P4,117,4/4,C Major
note,1289,297,57:31,A3,A3,0.2041,P4,117,4/4,C Major
note,1300,731,52:37,E3,E3,0.1531,M6,117,4/4,C Major
note,1465,188,73:63,C#5,Db5,0.1021,m3,117,4/4,C Major
note,1663,277,76:62,E5,E5,0.2552,M2,117,4/4,C Major
note,1908,933,74:55,D5,D5,0.2041,P4,117,4/4,C Major
note,1911,710,69:40,A4,A4,0.1531,P1,117,4/4,C Major
note,1915,329,57:33,A3,A3,0.1021,m3,117,4/4,C Major
note,1923,774,54:32,F#3,Gb3,0.051,M3,117,4/4,C Major
note,2574,624,50:34,D3,D3,0.2041,M3,117,4/4,C Major
note,2582,414,66:40,F#4,Gb4,0.2041,M6,117,4/4,C Major
note,2597,963,57:26,A3,A3,0.1531,P1,117,4/4,C Major
note,2767,203,69:48,A4,A4,0.1021,M2,117,4/4,C Major
note,2963,232,71:63,B4,B4,0.2041,M2,117,4/4,C Major
note,3167,195,69:58,A4,A4,0.2552,m6,117,4/4,C Major
note,3177,167,49:42,C#3,Db3,0.2552,m3,117,4/4,C Major
note,3187,357,64:48,E4,E4,0.2552,m3,117,4/4,C Major
note,3362,30,67:62,G4,G4,0.2041,M2,117,4/4,C Major
note,3545,41,69:61,A4,A4,0.3572,P1,117,4/4,C Major
note,3559,234,45:39,A2,A2,0.4082,M3,117,4/4,C Major
note,3562,37,61:53,C#4,Db4,0.3572,d5,117,4/4,C Major
note,3752,180,67:59,G4,G4,0.3572,m3,117,4/4,C Major
note,3771,155,64:50,E4,E4,0.4593,P5,117,4/4,C Major
note,3774,140,57:39,A3,A3,0.4082,P5,117,4/4,C Major
note,3783,241,50:39,D3,D3,0.3572,M3,117,4/4,C Major
note,3939,39,66:60,F#4,Gb4,0.3062,M3,117,4/4,C Major
note,3941,29,62:47,D4,D4,0.2552,P4,117,4/4,C Major
note,4133,28,67:63,G4,G4,0.4082,m3,117,4/4,C Major
note,4138,30,64:60,E4,E4,0.3572,P4,117,4/4,C Major
note,4143,36,59:52,B3,B3,0.3062,M3,117,4/4,C Major
note,4146,176,43:49,G2,G2,0.2552,P5,117,4/4,C Major
note,4365,282,62:30,D4,D4,0.2041,M3,117,4/4,C Major
note,4370,665,66:58,F#4,Gb4,0.1531,M6,117,4/4,C Major
note,4381,196,57:27,A3,A3,0.1021,P1,117,4/4,C Major
note,4383,585,45:37,A2,A2,0.051,P1,117,4/4,C Major
note,4781,424,57:53,A3,A3,0.1531,P5,117,4/4,C Major
note,4987,193,64:50,E4,E4,0.1531,m3,117,4/4,C Major
note,5006,150,61:32,C#4,Db4,0.2041,d5,117,4/4,C Major
note,5181,226,55:52,G3,G3,0.1531,M3,117,4/4,C Major
note,5375,483,71:67,B4,B4,0.3062,P4,117,4/4,C Major
note,5386,221,54:45,F#3,Gb3,0.2552,m2,117,4/4,C Major
note,5637,182,55:38,G3,G3,0.2552,m3,117,4/4,C Major
note,5638,251,52:32,E3,E3,0.2041,m3,117,4/4,C Major
note,5648,395,67:47,G4,G4,0.1531,m6,117,4/4,C Major
note,5650,315,59:36,B3,B3,0.1021,m6,117,4/4,C Major
note,5857,262,79:60,G5,G5,0.1531,m2,117,4/4,C Major
note,6044,225,78:68,F#5,Gb5,0.3572,M2,117,4/4,C Major
note,6240,252,76:65,E5,E5,0.3572,P5,117,4/4,C Major
note,6246,391,57:44,A3,A3,0.3062,d5,117,4/4,C Major
note,6252,330,63:38,D#4,Eb4,0.2552,M6,117,4/4,C Major
note,6256,263,54:43,F#3,Gb3,0.2041,m3,117,4/4,C Major
